movieid|Title|Year|Rated|Released|Runtime|Director|Writer|Actors|Poster|imdbRating|imdbVotes|imdbID|Action|Adventure|Animation|Biography|Comedy|Crime|Documentary|Drama|Family|Fantasy|History|Horror|Mystery|Romance|Sci-Fi|Thriller|War|Western
330|The Big Lebowski|1998|R|35860|1 h 57 min|Joel Coen|Ethan Coen, Joel Coen|Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi|http://ia.media-imdb.com/images/M/MV5BMTcwOTAwMzEyMl5BMl5BanBnXkFtZTcwODkzNjk3OA@@._V1_SX300.jpg|8.2|322331|tt0118715|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
331|The Big Sleep|1946|Approved|17045|1 h 54 min|Howard Hawks|William Faulkner, Leigh Brackett|Humphrey Bogart, Lauren Bacall, John Ridgely, Martha Vickers|http://ia.media-imdb.com/images/M/MV5BMjE5NzA1MzI5OV5BMl5BanBnXkFtZTYwOTE1MTY5._V1_SX300.jpg|8.2|43574|tt0038355|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0
332|The Bourne Ultimatum|2007|PG-13|39297|1 h 55 min|Paul Greengrass|Tony Gilroy, Scott Z. Burns|Matt Damon, Édgar Ramírez, Joan Allen, Julia Stiles|http://ia.media-imdb.com/images/M/MV5BMTgzNjMwOTM3N15BMl5BanBnXkFtZTcwMzA5MDY0MQ@@._V1_SX300.jpg|8.1|295622|tt0440963|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
333|The Brave One|2007|R|39339|2 h 2 min|Neil Jordan|Roderick Taylor, Bruce A. Taylor|Jodie Foster, Terrence Howard, Naveen Andrews, Nicky Katt|http://ia.media-imdb.com/images/M/MV5BMTA4OTA4Njk4MDdeQTJeQWpwZ15BbWU3MDc0NDY1MzM@._V1_SX300.jpg|6.8|40254|tt0476964|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
334|The Bridges of Madison County|1995|PG-13|34852|2 h 15 min|Clint Eastwood|Richard LaGravenese, Robert James Waller|Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak|http://ia.media-imdb.com/images/M/MV5BMTI0MDkxMzA2NF5BMl5BanBnXkFtZTYwNjIxMDI5._V1_SX300.jpg|7.4|37640|tt0112579|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
335|The Broken Tower|2011|N/A|N/A|1 h 39 min|James Franco|James Franco, Paul Mariani|James Franco, Michael Shannon, Stacey Miller, Dave Franco|http://ia.media-imdb.com/images/M/MV5BOTYxNDA4NzU3N15BMl5BanBnXkFtZTcwNDE3NDUyNw@@._V1_SX300.jpg|5|685|tt1756791|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0
336|The Brood|1979|R|29000|1 h 32 min|David Cronenberg|David Cronenberg|Oliver Reed, Samantha Eggar, Art Hindle, Henry Beckman|http://ia.media-imdb.com/images/M/MV5BMTg2MTczOTU2Nl5BMl5BanBnXkFtZTYwNjU1Mjg5._V1_SX300.jpg|6.8|11402|tt0078908|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
337|The Bunker|2001|R|37526|1 h 28 min|Rob Green|Clive Dawson|Jason Flemyng, Andrew Tiernan, Christopher Fairbank, Simon Kunz|http://ia.media-imdb.com/images/M/MV5BMTE5OTg4MDIzNF5BMl5BanBnXkFtZTcwMzAzNTUyMQ@@._V1_SX300.jpg|5.4|4224|tt0252963|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|1|1|0
338|The Caller|2011|R|41327|1 h 32 min|Matthew Parkhill|Sergio Casci|Rachelle Lefevre, Stephen Moyer, Lorna Raver, Ed Quinn|http://ia.media-imdb.com/images/M/MV5BMzQxNzY3ODA5Ml5BMl5BanBnXkFtZTcwNDQ4NTgxNg@@._V1_SX300.jpg|5.9|4922|tt1525890|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0
339|The Children|2008|R|39787|1 h 24 min|Tom Shankland|Paul Andrew Williams, Tom Shankland|Eva Birthistle, Stephen Campbell Moore, Jeremy Sheffield, Rachel Shelley|http://ia.media-imdb.com/images/M/MV5BMTU1MTg1NjMzMl5BMl5BanBnXkFtZTcwNzkwNDYwNQ@@._V1_SX300.jpg|6|9728|tt1172571|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0
340|The Chronicles of Narnia: Prince Caspian|2008|PG|39584|2 h 30 min|Andrew Adamson|Andrew Adamson, Christopher Markus|Ben Barnes, Skandar Keynes, Georgie Henley, William Moseley|http://ia.media-imdb.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_SX300.jpg|6.6|93753|tt0499448|1|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0
341|The Color of Money|1986|R|31702|1 h 59 min|Martin Scorsese|Walter Tevis, Richard Price|Paul Newman, Tom Cruise, Mary Elizabeth Mastrantonio, Helen Shaver|http://ia.media-imdb.com/images/M/MV5BMjE3MDk5NjEyMl5BMl5BanBnXkFtZTcwMTYyMjA0Mg@@._V1_SX300.jpg|6.9|40652|tt0090863|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
342|The Color Purple|1985|PG-13|31399|2 h 34 min|Steven Spielberg|Alice Walker, Menno Meyjes|Danny Glover, Whoopi Goldberg, Oprah Winfrey, Margaret Avery|http://ia.media-imdb.com/images/M/MV5BMjEyMTI0NTIzNV5BMl5BanBnXkFtZTYwNjYyMzg5._V1_SX300.jpg|7.6|43685|tt0088939|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
343|The Counterfeiters|2007|R|39163|1 h 38 min|Stefan Ruzowitzky|Adolf Burger, Stefan Ruzowitzky|Karl Markovics, August Diehl, Devid Striesow, Martin Brambach|http://ia.media-imdb.com/images/M/MV5BMjUxNTIwOTk3N15BMl5BanBnXkFtZTcwNTg3MTE2MQ@@._V1_SX300.jpg|7.6|26784|tt0813547|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0
344|The Croods|2013|PG|41355|1 h 38 min|Kirk De Micco, Chris Sanders|Chris Sanders, Kirk De Micco|Nicolas Cage, Ryan Reynolds, Emma Stone, Catherine Keener|http://ia.media-imdb.com/images/M/MV5BMTcyOTc2OTA1Ml5BMl5BanBnXkFtZTcwOTI1MjkzOQ@@._V1_SX300.jpg|7.5|24381|tt0481499|0|1|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0
345|The Da Vinci Code|2006|PG-13|38856|2 h 29 min|Ron Howard|Akiva Goldsman, Dan Brown|Tom Hanks, Audrey Tautou, Jean Reno, Ian McKellen|http://ia.media-imdb.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_SX300.jpg|6.4|206352|tt0382625|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0
346|The Dark Knight|2008|PG-13|39647|2 h 32 min|Christopher Nolan|Jonathan Nolan, Christopher Nolan|Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine|http://ia.media-imdb.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_SX300.jpg|9|963458|tt0468569|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
347|The Dark Knight Rises|2012|PG-13|41110|2 h 45 min|Christopher Nolan|Jonathan Nolan, Christopher Nolan|Christian Bale, Tom Hardy, Anne Hathaway, Gary Oldman|http://ia.media-imdb.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_SX300.jpg|8.6|599893|tt1345836|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
348|The Dead Zone|1983|R|30610|1 h 43 min|David Cronenberg|Jeffrey Boam, Stephen King|Christopher Walken, Brooke Adams, Tom Skerritt, Herbert Lom|http://ia.media-imdb.com/images/M/MV5BMTczODE1NTg4Ml5BMl5BanBnXkFtZTYwNTg3MDg4._V1_SX300.jpg|7.3|29483|tt0085407|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0
349|The Departed|2006|R|38996|2 h 31 min|Martin Scorsese|William Monahan, Alan Mak|Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg|http://ia.media-imdb.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX300.jpg|8.5|497559|tt0407887|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
350|The Descent: Part 2|2009|R|40100|1 h 34 min|Jon Harris|James McCarthy, J Blakeson|Michael J. Reynolds, Shauna Macdonald, Jessika Williams, Douglas Hodge|http://ia.media-imdb.com/images/M/MV5BMzQ2ODI4NTU0NV5BMl5BanBnXkFtZTcwMzEzNjI5Mg@@._V1_SX300.jpg|5.8|19010|tt1073105|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
351|The Dilemma|2011|PG-13|40557|1 h 51 min|Ron Howard|Allan Loeb|Vince Vaughn, Kevin James, Winona Ryder, Jennifer Connelly|http://ia.media-imdb.com/images/M/MV5BMzg3MDUwMTI1OV5BMl5BanBnXkFtZTcwNzY0NDIxNA@@._V1_SX300.jpg|5.2|31842|tt1578275|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
352|The Doors|1991|R|33298|2 h 20 min|Oliver Stone|Randall Jahnson, Oliver Stone|Val Kilmer, Meg Ryan, Kyle MacLachlan, Frank Whaley|http://ia.media-imdb.com/images/M/MV5BMTMwMzI0MjQxMV5BMl5BanBnXkFtZTcwNDQ0OTkxMQ@@._V1_SX300.jpg|7.1|49690|tt0101761|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0
353|The Double|2011|PG-13|40844|1 h 38 min|Michael Brandt|Michael Brandt, Derek Haas|Richard Gere, Topher Grace, Martin Sheen, Tamer Hassan|http://ia.media-imdb.com/images/M/MV5BMjIwNjM5NTE1M15BMl5BanBnXkFtZTcwMzgxOTA1Ng@@._V1_SX300.jpg|5.9|14931|tt1646980|1|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0
354|The Duellists|1977|PG|28368|1 h 40 min|Ridley Scott|Joseph Conrad, Gerald Vaughan-Hughes|Keith Carradine, Harvey Keitel, Albert Finney, Edward Fox|http://ia.media-imdb.com/images/M/MV5BMTc3NTEzODQxMF5BMl5BanBnXkFtZTYwMjQzNzA5._V1_SX300.jpg|7.3|10258|tt0075968|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
355|The Exorcist|1973|R|27104|2 h 2 min|William Friedkin|William Peter Blatty, William Peter Blatty|Ellen Burstyn, Max von Sydow, Linda Blair, Lee J. Cobb|http://ia.media-imdb.com/images/M/MV5BNzYwMDA0NTA3M15BMl5BanBnXkFtZTcwMDcwNDY3Mg@@._V1_SX300.jpg|8|196213|tt0070047|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
356|The First Time|2012|PG-13|41312|N/A|Jon Kasdan|Jon Kasdan|Dylan O'Brien, Britt Robertson, Victoria Justice, James Frecheville|http://ia.media-imdb.com/images/M/MV5BMjMxNDI1OTY5NF5BMl5BanBnXkFtZTcwMDExOTY1OA@@._V1_SX300.jpg|6.8|7559|tt1763303|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0
357|The Fly|1986|R|31639|1 h 36 min|David Cronenberg|George Langelaan, Charles Edward Pogue|Jeff Goldblum, Geena Davis, John Getz, Joy Boushel|http://ia.media-imdb.com/images/M/MV5BMTgxNzYyMzg1MF5BMl5BanBnXkFtZTcwNzUxNTA0MQ@@._V1_SX300.jpg|7.5|75239|tt0091064|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
358|The Girlfriend Experience|2009|R|40002|1 h 17 min|Steven Soderbergh|David Levien, Brian Koppelman|Sasha Grey, Chris Santos, Philip Eytan, T. Colby Trane|http://ia.media-imdb.com/images/M/MV5BMjE5OTY5MDIzM15BMl5BanBnXkFtZTcwNTU4NzQ0Mg@@._V1_SX300.jpg|5.6|10365|tt1103982|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
359|The Gold Rush|1925|Not Rated|N/A|1 h 12 min|Charles Chaplin|Charles Chaplin|Charles Chaplin, Mack Swain, Tom Murray, Henry Bergman|http://ia.media-imdb.com/images/M/MV5BOTE4MzEwMTkzMV5BMl5BanBnXkFtZTcwNTg4NzU2OQ@@._V1_SX300.jpg|8.2|38159|tt0015864|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|1
360|The Good German|2006|R|39127|1 h 45 min|Steven Soderbergh|Paul Attanasio, Joseph Kanon|George Clooney, Cate Blanchett, Tobey Maguire, Beau Bridges|http://ia.media-imdb.com/images/M/MV5BMTk3ODEzNDMxN15BMl5BanBnXkFtZTcwMzExODkzMQ@@._V1_SX300.jpg|6.1|17504|tt0452624|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0
361|The Good, the Bad and the Ugly|1966|M|24835|2 h 41 min|Sergio Leone|Luciano Vincenzoni, Sergio Leone|Clint Eastwood, Eli Wallach, Lee Van Cleef, Aldo Giuffrè|http://ia.media-imdb.com/images/M/MV5BMjIxNjYwNDMzMl5BMl5BanBnXkFtZTcwODA5Mzg3OA@@._V1_SX300.jpg|9|298134|tt0060196|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
362|The Graduate|1967|Approved|24828|1 h 46 min|Mike Nichols|Calder Willingham, Buck Henry|Dustin Hoffman, Anne Bancroft, Katharine Ross, William Daniels|http://ia.media-imdb.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_SX300.jpg|8.1|138535|tt0061722|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0
363|The Great Escape|1963|Approved|23196|2 h 52 min|John Sturges|Paul Brickhill, James Clavell|Steve McQueen, James Garner, Richard Attenborough, Charles Bronson|http://ia.media-imdb.com/images/M/MV5BMjI2MTQwNDI3Nl5BMl5BanBnXkFtZTcwNDk4MTkzNA@@._V1_SX300.jpg|8.3|102830|tt0057115|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|1|1|0
364|The Green Hornet|2011|PG-13|40557|1 h 59 min|Michel Gondry|Seth Rogen, Evan Goldberg|Seth Rogen, Jay Chou, Christoph Waltz, Cameron Diaz|http://ia.media-imdb.com/images/M/MV5BMTcwOTMwMDYyMl5BMl5BanBnXkFtZTcwMzAxMjMyNA@@._V1_SX300.jpg|5.9|98378|tt0990407|1|0|0|0|1|1|0|0|0|0|0|0|0|0|1|1|0|0
365|The Hand|1981|R|29700|1 h 44 min|Oliver Stone|Oliver Stone, Marc Brandell|Michael Caine, Andrea Marcovicci, Annie McEnroe, Bruce McGill|http://ia.media-imdb.com/images/M/MV5BMTI1NjQyODc1MF5BMl5BanBnXkFtZTcwNTA2ODA1MQ@@._V1_SX300.jpg|5.2|3208|tt0082497|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0
366|The Hangover Part II|2011|R|40689|1 h 42 min|Todd Phillips|Craig Mazin, Scot Armstrong|Bradley Cooper, Zach Galifianakis, Ed Helms, Justin Bartha|http://ia.media-imdb.com/images/M/MV5BMTM2MTM4MzY2OV5BMl5BanBnXkFtZTcwNjQ3NzI4NA@@._V1_SX300.jpg|6.5|223145|tt1411697|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
367|The Hangover Part III|2013|R|41417|1 h 40 min|Todd Phillips|Todd Phillips, Craig Mazin|Bradley Cooper, Zach Galifianakis, Ed Helms, Justin Bartha|http://ia.media-imdb.com/images/M/MV5BMTA0NjE1MzMzODheQTJeQWpwZ15BbWU3MDY4MTQ3Mzk@._V1_SX300.jpg|6.1|44683|tt1951261|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
368|The Haunted Mansion|2003|PG|37951|1 h 28 min|Rob Minkoff|David Berenbaum|Eddie Murphy, Marsha Thomason, Jennifer Tilly, Terence Stamp|http://ia.media-imdb.com/images/M/MV5BMTA3NDUwNzAxNzZeQTJeQWpwZ15BbWU3MDQyMTUwMDE@._V1_SX300.jpg|4.8|20917|tt0338094|0|0|0|0|1|0|0|0|1|1|0|0|1|0|0|1|0|0
369|The Hobbit: An Unexpected Journey|2012|PG-13|41257|2 h 49 min|Peter Jackson|Fran Walsh, Philippa Boyens|Martin Freeman, Ian McKellen, Richard Armitage, Andy Serkis|http://ia.media-imdb.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_SX300.jpg|8.1|303834|tt0903624|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
370|The Host|2006|R|38925|1 h 59 min|Joon-ho Bong|Joon-ho Bong, Won-jun Ha|Kang-ho Song, Hie-bong Byeon, Hae-il Park, Doona Bae|http://ia.media-imdb.com/images/M/MV5BMTQyNTk4NzAyMF5BMl5BanBnXkFtZTcwMTM2ODE0MQ@@._V1_SX300.jpg|7|46807|tt0468492|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0
371|The House of the Devil|2009|R|41033|1 h 35 min|Ti West|Ti West|Jocelin Donahue, Tom Noonan, Mary Woronov, Greta Gerwig|http://ia.media-imdb.com/images/M/MV5BMTAxMDAxODg5ODReQTJeQWpwZ15BbWU3MDI5ODYxODI@._V1_SX300.jpg|6.4|16841|tt1172994|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
372|The Hudsucker Proxy|1994|PG|34404|1 h 51 min|Joel Coen|Ethan Coen, Joel Coen|Tim Robbins, Paul Newman, Jennifer Jason Leigh, Charles Durning|http://ia.media-imdb.com/images/M/MV5BMTgzNjE1Mjk5MV5BMl5BanBnXkFtZTcwNDQwOTkyMQ@@._V1_SX300.jpg|7.3|48850|tt0110074|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0
373|The Human Stain|2003|R|37923|1 h 46 min|Robert Benton|Philip Roth, Nicholas Meyer|Anthony Hopkins, Nicole Kidman, Ed Harris, Gary Sinise|http://ia.media-imdb.com/images/M/MV5BMTk5MjQyNTcxNV5BMl5BanBnXkFtZTcwMjcwNDAwMQ@@._V1_SX300.jpg|6.2|19719|tt0308383|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0
374|The Hunger Games|2012|PG-13|40991|2 h 22 min|Gary Ross|Gary Ross, Suzanne Collins|Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Stanley Tucci|http://ia.media-imdb.com/images/M/MV5BMjA4NDg3NzYxMF5BMl5BanBnXkFtZTcwNTgyNzkyNw@@._V1_SX300.jpg|7.2|360758|tt1392170|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
375|The Hunting Party|2007|R|39339|1 h 41 min|Richard Shepard|Richard Shepard, Scott Anderson|Richard Gere, Terrence Howard, Jesse Eisenberg, Gordana Vukres|http://ia.media-imdb.com/images/M/MV5BNTQ0OTA5NzgxMV5BMl5BanBnXkFtZTcwODc4OTM1MQ@@._V1_SX300.jpg|6.8|17569|tt0455782|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|1|1|0
376|The Hurt Locker|2008|R|39731|2 h 11 min|Kathryn Bigelow|Mark Boal|Jeremy Renner, Anthony Mackie, Brian Geraghty, Guy Pearce|http://ia.media-imdb.com/images/M/MV5BNzEwNzQ1NjczM15BMl5BanBnXkFtZTcwNTk3MTE1Mg@@._V1_SX300.jpg|7.7|199323|tt0887912|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0
377|The I Inside|2004|R|38128|1 h 30 min|Roland Suso Richter|Michael Cooney, Michael Cooney|Ryan Phillippe, Sarah Polley, Piper Perabo, Robert Sean Leonard|http://ia.media-imdb.com/images/M/MV5BMjA2NzcxMjU1Nl5BMl5BanBnXkFtZTcwOTM1NDgyMQ@@._V1_SX300.jpg|6|7090|tt0325596|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0
378|The Informant!|2009|R|40074|1 h 48 min|Steven Soderbergh|Scott Z. Burns, Kurt Eichenwald|Matt Damon, Tony Hale, Patton Oswalt, Lucas McHugh Carroll|http://ia.media-imdb.com/images/M/MV5BMTc4MDIyMTM3NV5BMl5BanBnXkFtZTcwNDQ2Nzg2Mg@@._V1_SX300.jpg|6.5|39983|tt1130080|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|1|0|0
379|The International|2009|R|39857|1 h 58 min|Tom Tykwer|Eric Singer|Clive Owen, Naomi Watts, Armin Mueller-Stahl, Ulrich Thomsen|http://ia.media-imdb.com/images/M/MV5BMjE3Njg5NzY2OV5BMl5BanBnXkFtZTcwMDMxNjEwMg@@._V1_SX300.jpg|6.5|61186|tt0963178|1|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0
380|The Intouchables|2011|R|40849|1 h 52 min|Olivier Nakache, Eric Toledano|Olivier Nakache, Eric Toledano|François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot|http://ia.media-imdb.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_SX300.jpg|8.5|187138|tt1675434|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0
381|The King of Comedy|1982|PG|30303|1 h 49 min|Martin Scorsese|Paul D. Zimmerman|Robert De Niro, Jerry Lewis, Diahnne Abbott, Sandra Bernhard|http://ia.media-imdb.com/images/M/MV5BMTM3NzIzNDQyM15BMl5BanBnXkFtZTYwMTA3MDg5._V1_SX300.jpg|7.7|32323|tt0085794|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
382|The King's Speech|2010|R|40536|1 h 58 min|Tom Hooper|David Seidler|Colin Firth, Geoffrey Rush, Helena Bonham Carter, Derek Jacobi|http://ia.media-imdb.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_SX300.jpg|8.1|260462|tt1504320|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0
383|The Kovak Box|2006|R|39094|1 h 42 min|Daniel Monzón|Jorge Guerricaechevarría, Daniel Monzón|Timothy Hutton, Lucía Jiménez, David Kelly, Georgia Mackenzie|http://ia.media-imdb.com/images/M/MV5BNTY0MjkwMDM4N15BMl5BanBnXkFtZTcwNzI3NDU0MQ@@._V1_SX300.jpg|5.9|2577|tt0455584|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0
384|The Ladykillers|2004|R|38072|1 h 44 min|Ethan Coen, Joel Coen|Joel Coen, Ethan Coen|Tom Hanks, Marlon Wayans, Irma P. Hall, J.K. Simmons|http://ia.media-imdb.com/images/M/MV5BMTYwNjUxMTYzM15BMl5BanBnXkFtZTYwNjgwMjY3._V1_SX300.jpg|6.1|61694|tt0335245|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|0|0
385|The Last Airbender|2010|PG|40360|1 h 43 min|M. Night Shyamalan|M. Night Shyamalan|Noah Ringer, Nicola Peltz, Jackson Rathbone, Dev Patel|http://ia.media-imdb.com/images/M/MV5BMTM1NjE0NDA0MV5BMl5BanBnXkFtZTcwODE4NDg1Mw@@._V1_SX300.jpg|4.4|76422|tt0938283|1|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0
386|The Last Confession of Alexander Pearce|2008|M|39811|N/A|Michael James Rowland|Michael James Rowland, Nial Fulton|Adrian Dunbar, Ciarán McMenamin, Dan Wyllie, Don Hany|http://ia.media-imdb.com/images/M/MV5BMTkyMTExMjgzMV5BMl5BanBnXkFtZTcwMzc2OTczMg@@._V1_SX300.jpg|6.3|436|tt1099204|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|1
387|The Last King of Scotland|2006|R|39094|2 h 3 min|Kevin Macdonald|Peter Morgan, Jeremy Brock|James McAvoy, Forest Whitaker, Gillian Anderson, Kerry Washington|http://ia.media-imdb.com/images/M/MV5BMTc4NDYwOTg1N15BMl5BanBnXkFtZTcwMzM3MjYzMQ@@._V1_SX300.jpg|7.7|102922|tt0455590|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0
388|The Last Stand|2013|R|41292|1 h 47 min|Kim Jee-Woon|Andrew Knauer|Arnold Schwarzenegger, Forest Whitaker, Johnny Knoxville, Rodrigo Santoro|http://ia.media-imdb.com/images/M/MV5BODc4NjI0OTYwNl5BMl5BanBnXkFtZTcwOTYwODQ3OA@@._V1_SX300.jpg|6.5|45331|tt1549920|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
389|The Last Temptation of Christ|1988|R|32408|2 h 44 min|Martin Scorsese|Nikos Kazantzakis, Paul Schrader|Willem Dafoe, Harvey Keitel, Barbara Hershey, Paul Greco|http://ia.media-imdb.com/images/M/MV5BNzA1NDYzNjA4MF5BMl5BanBnXkFtZTYwOTYzMDg4._V1_SX300.jpg|7.5|29039|tt0095497|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
390|The Limey|1999|R|36376|1 h 29 min|Steven Soderbergh|Lem Dobbs|Terence Stamp, Peter Fonda, Lesley Ann Warren, Luis Guzmán|http://ia.media-imdb.com/images/M/MV5BMTIwNDE3MjY4NF5BMl5BanBnXkFtZTcwNTI2NjYyMQ@@._V1_SX300.jpg|7|19329|tt0165854|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0
391|The Lion King|1994|G|34509|1 h 29 min|Roger Allers, Rob Minkoff|Irene Mecchi, Jonathan Roberts|Matthew Broderick, Jeremy Irons, James Earl Jones, Whoopi Goldberg|http://ia.media-imdb.com/images/M/MV5BMjEyMzgwNTUzMl5BMl5BanBnXkFtZTcwNTMxMzM3Ng@@._V1_SX300.jpg|8.4|328891|tt0110357|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
392|The Lives of Others|2006|R|38799|2 h 17 min|Florian Henckel von Donnersmarck|Florian Henckel von Donnersmarck|Ulrich Mühe, Martina Gedeck, Sebastian Koch, Ulrich Tukur|http://ia.media-imdb.com/images/M/MV5BNDUzNjYwNDYyNl5BMl5BanBnXkFtZTcwNjU3ODQ0MQ@@._V1_SX300.jpg|8.5|154268|tt0405094|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
393|The Lorax|2012|PG|40970|1 h 26 min|Chris Renaud, Kyle Balda|Ken Daurio, Dr. Seuss|Zac Efron, Taylor Swift, Danny DeVito, Ed Helms|http://ia.media-imdb.com/images/M/MV5BMTU1MTAwMjk1NF5BMl5BanBnXkFtZTcwMDI5NDc4Ng@@._V1_SX300.jpg|6.3|45547|tt1482459|0|0|1|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0
394|The Lord of the Rings: The Fellowship of the Ring|2001|PG-13|37244|2 h 58 min|Peter Jackson|J.R.R. Tolkien, Fran Walsh|Elijah Wood, Ian McKellen, Orlando Bloom, Sean Bean|http://ia.media-imdb.com/images/M/MV5BNTEyMjAwMDU1OV5BMl5BanBnXkFtZTcwNDQyNTkxMw@@._V1_SX300.jpg|8.8|725746|tt0120737|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
